ir1,ir2,degree,time
6.8,4.5,5,10:39:11.371393
7.5,3.9,5,10:39:11.399066
7.5,3.9,5,10:39:11.428786
8.4,3.3,5,10:39:11.460545
8.4,3.3,5,10:39:11.490664
8.4,3.3,5,10:39:11.519996
9.2,3.0,5,10:39:11.547771
9.2,3.0,5,10:39:11.575142
9.7,2.4,5,10:39:11.602390
9.7,2.4,5,10:39:11.632396
10.3,2.2,5,10:39:11.662674
10.3,2.2,5,10:39:11.692032
11.4,2.4,5,10:39:11.722035
11.4,2.4,5,10:39:11.749451
11.4,2.4,5,10:39:11.776469
11.7,2.4,5,10:39:11.804356
11.7,2.4,5,10:39:11.834436
12.1,2.4,5,10:39:11.864022
12.1,2.4,5,10:39:11.895486
12.7,2.8,5,10:39:11.925491
12.7,2.8,5,10:39:11.952681
12.7,2.8,5,10:39:11.979659
12.3,2.6,5,10:39:12.008230
12.3,2.6,5,10:39:12.038202
11.6,2.4,5,10:39:12.068400
11.6,2.4,5,10:39:12.098968
11.5,2.6,5,10:39:12.127067
11.5,2.6,4,10:39:12.153951
10.8,2.6,4,10:39:12.181445
10.8,2.4,4,10:39:12.209383
10.8,2.4,3,10:39:12.236548
9.9,2.2,3,10:39:12.263522
9.9,2.2,3,10:39:12.291489
9.6,2.5,3,10:39:12.319200
9.6,2.5,3,10:39:12.346670
9.6,2.5,3,10:39:12.373879
9.7,2.6,3,10:39:12.401869
9.7,2.6,3,10:39:12.431112
9.8,2.5,3,10:39:12.461163
9.8,2.5,2,10:39:12.491225
10.0,2.7,2,10:39:12.520757
10.0,2.7,2,10:39:12.548273
10.0,2.7,2,10:39:12.575283
10.4,2.7,2,10:39:12.602581
10.4,2.7,2,10:39:12.631944
11.0,2.6,2,10:39:12.662131
11.0,2.6,2,10:39:12.693614
11.9,2.6,2,10:39:12.722995
11.9,2.6,1,10:39:12.750486
12.9,2.5,1,10:39:12.778540
12.9,2.5,1,10:39:12.805980
12.9,2.5,1,10:39:12.836262
13.6,2.5,1,10:39:12.867717
13.6,2.5,1,10:39:12.897494
15.0,2.7,1,10:39:12.927879
15.0,2.7,1,10:39:12.955520
16.5,2.9,1,10:39:12.982473
16.5,2.9,2,10:39:13.009506
16.5,2.9,2,10:39:13.036668
17.4,2.7,2,10:39:13.065426
17.4,2.7,2,10:39:13.093130
18.3,3.0,2,10:39:13.120005
18.3,3.0,3,10:39:13.148271
18.8,3.2,3,10:39:13.177154
18.8,3.2,3,10:39:13.203989
18.8,3.2,3,10:39:13.233275
18.6,3.1,3,10:39:13.264024
18.6,3.1,3,10:39:13.294087
18.3,3.0,3,10:39:13.325832
18.3,3.0,3,10:39:13.353201
18.6,3.3,3,10:39:13.380098
18.6,3.3,3,10:39:13.407663
18.2,3.2,3,10:39:13.440438
18.2,3.2,3,10:39:13.470870
18.2,3.2,3,10:39:13.500635
18.2,3.1,3,10:39:13.530871
18.2,3.1,3,10:39:13.557921
18.5,3.4,3,10:39:13.586271
18.5,3.4,3,10:39:13.614127
18.2,3.3,3,10:39:13.643500
18.2,3.3,3,10:39:13.674043
18.0,3.2,3,10:39:13.704732
18.0,3.2,3,10:39:13.733471
18.0,3.2,3,10:39:13.760633
18.4,3.4,3,10:39:13.788954
18.4,3.4,3,10:39:13.816037
18.2,3.3,3,10:39:13.843290
18.2,3.3,3,10:39:13.870347
17.9,3.2,3,10:39:13.898587
17.9,3.2,3,10:39:13.925912
17.9,3.2,3,10:39:13.953333
18.2,3.5,3,10:39:13.981164
18.2,3.5,3,10:39:14.008746
18.1,3.4,3,10:39:14.038897
18.1,3.4,3,10:39:14.068721
17.9,3.3,3,10:39:14.098639
17.9,3.3,3,10:39:14.129341
17.9,3.3,3,10:39:14.156615
17.9,3.6,3,10:39:14.184476
17.9,3.6,3,10:39:14.212595
18.0,3.4,3,10:39:14.242446
18.0,3.4,3,10:39:14.273129
17.9,3.4,3,10:39:14.302532
17.9,3.4,3,10:39:14.332750
18.2,3.7,3,10:39:14.362672
18.2,3.7,3,10:39:14.392126
18.2,3.7,3,10:39:14.421336
17.9,3.5,3,10:39:14.452419
17.9,3.5,3,10:39:14.479609
17.9,3.4,3,10:39:14.506373
17.9,3.4,3,10:39:14.535524
18.0,3.7,3,10:39:14.565214
18.0,3.7,3,10:39:14.595112
18.1,3.7,3,10:39:14.624936
18.1,3.7,3,10:39:14.651592
18.1,3.7,3,10:39:14.678491
17.8,3.5,3,10:39:14.706310
17.8,3.5,3,10:39:14.734264
18.0,3.8,3,10:39:14.761524
18.0,3.8,3,10:39:14.788709
18.0,3.8,3,10:39:14.815468
18.0,3.7,3,10:39:14.843175
18.0,3.7,3,10:39:14.870853
17.8,3.6,3,10:39:14.898325
17.8,3.6,3,10:39:14.925764
17.7,3.7,3,10:39:14.953291
17.7,3.7,3,10:39:14.980661
17.7,3.7,3,10:39:15.007437
18.0,3.8,3,10:39:15.036144
18.0,3.8,3,10:39:15.066520
17.9,3.7,3,10:39:15.096057
17.9,3.7,3,10:39:15.126626
17.7,3.8,3,10:39:15.154150
17.7,3.8,3,10:39:15.181259
17.7,3.8,3,10:39:15.207975
18.1,3.9,3,10:39:15.238019
18.1,3.9,3,10:39:15.268597
17.8,3.8,3,10:39:15.298825
17.8,3.8,3,10:39:15.328676
17.7,3.8,3,10:39:15.355482
17.7,3.8,3,10:39:15.382582
17.7,3.8,3,10:39:15.409028
17.9,4.0,3,10:39:15.439836
17.9,4.0,3,10:39:15.469160
17.9,3.9,3,10:39:15.499354
17.9,3.9,3,10:39:15.529351
17.6,3.9,3,10:39:15.556311
17.6,3.9,3,10:39:15.583403
17.6,3.9,3,10:39:15.610322
18.0,4.2,3,10:39:15.640334
18.0,4.2,3,10:39:15.670136
17.9,4.0,3,10:39:15.702843
17.9,4.0,3,10:39:15.733135
17.6,4.0,3,10:39:15.763591
17.6,4.0,3,10:39:15.794498
18.0,4.3,3,10:39:15.823882
18.0,4.3,3,10:39:15.855122
17.9,4.1,3,10:39:15.887390
17.9,4.1,3,10:39:15.919220
17.7,4.1,3,10:39:15.946590
17.7,4.1,3,10:39:15.973874
17.7,4.1,3,10:39:16.002202
18.0,4.4,3,10:39:16.031175
18.0,4.4,3,10:39:16.058425
17.7,4.2,3,10:39:16.085344
17.7,4.2,3,10:39:16.113055
17.7,4.2,3,10:39:16.140388
17.7,4.2,3,10:39:16.167678
17.7,4.2,3,10:39:16.195058
18.0,4.5,3,10:39:16.222389
18.0,4.5,3,10:39:16.253741
17.6,4.4,3,10:39:16.285506
17.6,4.4,3,10:39:16.315154
17.6,4.2,3,10:39:16.343817
17.6,4.2,3,10:39:16.371247
17.6,4.2,3,10:39:16.398521
17.7,4.6,3,10:39:16.427037
17.7,4.6,3,10:39:16.454919
17.7,4.5,3,10:39:16.483304
17.7,4.5,3,10:39:16.510567
17.5,4.4,3,10:39:16.538051
17.5,4.4,3,10:39:16.565763
17.5,4.4,3,10:39:16.592986
17.4,4.5,3,10:39:16.621266
17.4,4.5,3,10:39:16.652373
17.6,4.6,3,10:39:16.682532
17.6,4.6,3,10:39:16.714105
17.3,4.5,3,10:39:16.743827
17.3,4.5,3,10:39:16.770816
17.3,4.5,3,10:39:16.797862
17.4,4.6,3,10:39:16.826557
17.4,4.6,3,10:39:16.854318
17.7,4.8,3,10:39:16.881629
17.7,4.8,3,10:39:16.909534
17.5,4.7,3,10:39:16.937404
17.5,4.7,3,10:39:16.965032
17.5,4.7,3,10:39:16.992211
17.4,4.7,3,10:39:17.020533
17.4,4.7,3,10:39:17.050243
17.5,4.9,3,10:39:17.079780
17.5,4.9,3,10:39:17.110899
17.4,4.9,3,10:39:17.140584
17.4,4.9,3,10:39:17.171807
17.3,4.9,3,10:39:17.199216
17.3,4.9,3,10:39:17.227019
17.3,4.9,3,10:39:17.257091
17.7,5.2,3,10:39:17.289556
17.7,5.2,3,10:39:17.318974
17.3,5.0,3,10:39:17.348686
17.3,5.0,3,10:39:17.375943
17.3,5.1,3,10:39:17.403436
17.3,5.1,3,10:39:17.431287
17.3,5.1,3,10:39:17.458503
17.7,5.4,3,10:39:17.487789
17.7,5.4,3,10:39:17.515204
17.3,5.2,3,10:39:17.542177
17.3,5.2,3,10:39:17.570197
17.2,5.2,3,10:39:17.597450
17.2,5.2,3,10:39:17.625013
17.2,5.2,3,10:39:17.655403
17.5,5.6,3,10:39:17.686755
17.5,5.6,3,10:39:17.716723
16.8,5.4,3,10:39:17.746890
16.8,5.4,3,10:39:17.774338
16.6,5.4,3,10:39:17.801106
16.6,5.4,3,10:39:17.830206
16.5,5.7,3,10:39:17.860819
16.5,5.7,3,10:39:17.890547
16.5,5.7,3,10:39:17.921531
15.8,5.6,3,10:39:17.952074
15.8,5.6,3,10:39:17.979059
14.8,5.6,3,10:39:18.007569
14.8,5.6,3,10:39:18.034948
14.1,6.0,3,10:39:18.063678
14.1,6.0,3,10:39:18.091742
14.1,6.0,3,10:39:18.118876
13.0,5.9,3,10:39:18.146848
13.0,5.9,3,10:39:18.174365
11.6,5.8,3,10:39:18.201145
11.6,5.8,3,10:39:18.229181
10.4,6.0,3,10:39:18.261116
10.4,6.0,3,10:39:18.290801
9.3,6.1,3,10:39:18.321800
9.3,6.1,3,10:39:18.351039
9.3,6.1,3,10:39:18.377648
7.8,6.1,3,10:39:18.405797
7.8,6.1,4,10:39:18.433191
6.7,6.3,4,10:39:18.463482
6.7,6.3,5,10:39:18.495097
5.8,6.3,5,10:39:18.526640
5.8,6.3,5,10:39:18.555016
5.8,6.3,5,10:39:18.581767
5.3,6.2,5,10:39:18.609619
5.3,6.2,5,10:39:18.636756
5.0,6.4,5,10:39:18.667195
5.0,6.4,5,10:39:18.699152
5.1,6.4,5,10:39:18.728959
5.1,6.4,5,10:39:18.756840
5.2,6.3,5,10:39:18.785166
5.2,6.3,5,10:39:18.812103
5.2,6.3,5,10:39:18.839701
5.5,6.4,5,10:39:18.868103
5.5,6.4,5,10:39:18.894802
5.9,6.6,5,10:39:18.922440
5.9,6.6,5,10:39:18.949493
5.9,6.6,5,10:39:18.976468
5.9,6.3,5,10:39:19.003631
5.9,6.3,5,10:39:19.030825
6.3,6.4,5,10:39:19.060185
6.3,6.4,5,10:39:19.090284
6.9,6.3,5,10:39:19.119831
6.9,6.3,5,10:39:19.149074
7.1,5.7,5,10:39:19.176619
7.1,5.7,5,10:39:19.203815
7.1,5.7,5,10:39:19.230605
7.4,5.6,5,10:39:19.260821
7.4,5.6,5,10:39:19.290903
8.4,5.3,5,10:39:19.320064
8.4,5.3,5,10:39:19.349403
8.4,5.3,5,10:39:19.376254
8.5,4.8,5,10:39:19.404250
8.5,4.8,5,10:39:19.431272
8.9,4.5,5,10:39:19.462117
8.9,4.5,5,10:39:19.492661
9.8,4.1,5,10:39:19.522245
9.8,4.1,5,10:39:19.551424
10.1,3.7,5,10:39:19.579076
10.1,3.7,5,10:39:19.607226
10.1,3.7,5,10:39:19.634469
10.5,3.4,5,10:39:19.666145
10.5,3.4,5,10:39:19.696501
11.5,3.3,5,10:39:19.729283
11.5,3.3,5,10:39:19.757569
11.9,3.0,5,10:39:19.785027
11.9,3.0,5,10:39:19.812682
12.4,2.8,5,10:39:19.840146
12.4,2.8,5,10:39:19.867012
12.4,2.8,5,10:39:19.894289
13.1,2.8,5,10:39:19.921826
13.1,2.8,5,10:39:19.949290
13.5,2.7,5,10:39:19.977442
13.5,2.7,5,10:39:20.004578
13.5,2.7,5,10:39:20.031815
13.7,2.8,5,10:39:20.062780
13.7,2.8,5,10:39:20.092794
13.8,3.0,5,10:39:20.123970
13.8,3.0,5,10:39:20.153412
13.1,3.1,5,10:39:20.180499
13.1,3.1,5,10:39:20.208090
12.2,3.1,5,10:39:20.235582
12.2,3.1,4,10:39:20.264926
12.2,3.1,4,10:39:20.295154
11.2,3.3,4,10:39:20.326689
11.2,3.3,3,10:39:20.356068
10.5,3.0,3,10:39:20.384899
10.5,3.0,3,10:39:20.412853
10.7,2.9,3,10:39:20.441373
10.7,2.9,3,10:39:20.468693
10.7,3.1,3,10:39:20.499098
11.7,3.1,2,10:39:20.526332
11.7,3.1,2,10:39:20.552985
13.3,3.0,2,10:39:20.580191
13.3,3.0,2,10:39:20.607225
16.2,2.8,2,10:39:20.635085
16.2,2.8,1,10:39:20.665431
19.2,3.3,1,10:39:20.697898
19.2,3.3,1,10:39:20.728368
19.2,3.3,1,10:39:20.758059
20.8,3.2,1,10:39:20.790115
20.8,3.2,1,10:39:20.820464
22.1,3.2,1,10:39:20.851090
22.1,3.2,1,10:39:20.878295
23.7,3.5,1,10:39:20.905319
23.7,3.5,1,10:39:20.933022
24.7,3.8,1,10:39:20.962384
24.7,3.8,1,10:39:20.991864
24.7,3.8,1,10:39:21.021999
20.5,3.8,2,10:39:21.053006
20.5,3.8,2,10:39:21.080232
20.8,3.9,2,10:39:21.107231
20.8,3.9,3,10:39:21.135223
23.2,3.9,3,10:39:21.164782
23.2,3.9,3,10:39:21.194835
22.0,3.7,3,10:39:21.225610
22.0,3.7,3,10:39:21.255422
22.0,3.7,3,10:39:21.282376
21.2,3.6,3,10:39:21.311190
21.2,3.6,4,10:39:21.338364
20.9,3.7,4,10:39:21.368280
20.9,3.7,4,10:39:21.399364
20.7,3.7,4,10:39:21.430943
20.7,3.7,4,10:39:21.460770
20.9,3.9,4,10:39:21.488898
20.9,3.9,4,10:39:21.516306
20.9,3.9,4,10:39:21.543745
21.7,4.4,4,10:39:21.575582
21.7,4.4,4,10:39:21.605561
22.2,4.5,4,10:39:21.635331
22.2,4.5,4,10:39:21.664187
22.1,4.7,4,10:39:21.691643
22.1,4.7,4,10:39:21.718774
22.1,4.7,4,10:39:21.746073
22.4,5.1,4,10:39:21.774714
22.4,5.1,4,10:39:21.801800
22.3,5.0,4,10:39:21.830016
22.3,5.0,3,10:39:21.857653
22.1,5.0,3,10:39:21.885103
22.1,5.0,3,10:39:21.912120
22.1,5.0,3,10:39:21.938802
22.3,5.3,3,10:39:21.970199
22.3,5.3,3,10:39:21.999793
22.2,5.2,3,10:39:22.029056
22.2,5.2,3,10:39:22.059211
22.3,5.1,3,10:39:22.086420
22.3,5.1,3,10:39:22.113491
22.3,5.1,3,10:39:22.140275
22.5,5.5,3,10:39:22.173915
22.5,5.5,3,10:39:22.203693
22.5,5.4,3,10:39:22.235285
22.5,5.4,3,10:39:22.264882
22.6,5.3,3,10:39:22.294680
22.6,5.3,3,10:39:22.324389
22.7,5.7,3,10:39:22.354324
22.7,5.7,3,10:39:22.381680
22.7,5.7,3,10:39:22.408419
22.5,5.6,3,10:39:22.436382
22.5,5.6,3,10:39:22.464225
22.4,5.5,3,10:39:22.494227
22.4,5.5,3,10:39:22.525106
22.5,5.6,3,10:39:22.554951
22.5,5.6,3,10:39:22.581963
22.3,5.7,3,10:39:22.609368
22.3,5.7,3,10:39:22.636408
22.3,5.7,3,10:39:22.664222
21.6,5.6,3,10:39:22.695335
21.6,5.6,3,10:39:22.725515
21.1,5.9,3,10:39:22.754513
21.1,5.9,3,10:39:22.781697
20.1,5.9,3,10:39:22.809273
20.1,5.9,3,10:39:22.836728
20.1,5.9,3,10:39:22.864863
19.0,6.0,3,10:39:22.896845
19.0,6.0,3,10:39:22.926528
17.0,6.2,3,10:39:22.955956
17.0,6.2,3,10:39:22.983448
15.1,6.2,3,10:39:23.010457
15.1,6.2,3,10:39:23.038207
15.1,6.2,3,10:39:23.066091
13.3,6.2,3,10:39:23.096853
13.3,6.2,3,10:39:23.126864
10.9,6.4,3,10:39:23.158722
10.9,6.4,3,10:39:23.185189
9.5,6.6,3,10:39:23.212528
9.5,6.6,3,10:39:23.239701
9.5,6.6,3,10:39:23.266863
7.7,6.6,3,10:39:23.293488
7.7,6.6,3,10:39:23.321431
6.5,6.8,3,10:39:23.348805
6.5,6.8,3,10:39:23.377258
5.9,6.9,3,10:39:23.406146
5.9,6.9,3,10:39:23.433807
5.9,6.9,3,10:39:23.462041
5.0,6.9,3,10:39:23.490860
5.0,6.9,3,10:39:23.518230
4.5,6.9,3,10:39:23.546015
4.5,6.9,3,10:39:23.573410
4.4,7.2,3,10:39:23.601033
4.4,7.2,3,10:39:23.627950
4.4,7.2,3,10:39:23.654987
3.9,7.2,3,10:39:23.682558
3.9,7.2,3,10:39:23.710489
3.7,7.3,3,10:39:23.738394
3.7,7.3,3,10:39:23.765904
3.7,7.3,3,10:39:23.793489
3.8,7.5,3,10:39:23.821982
3.8,7.5,3,10:39:23.850533
3.6,7.5,3,10:39:23.881497
3.6,7.5,3,10:39:23.911400
3.3,7.6,3,10:39:23.941767
3.3,7.6,3,10:39:23.971778
3.5,7.8,3,10:39:23.999493
3.5,7.8,3,10:39:24.027446
3.5,7.8,3,10:39:24.054214
3.3,7.9,3,10:39:24.083438
3.3,7.9,3,10:39:24.110190
3.1,8.0,3,10:39:24.136830
3.1,8.0,3,10:39:24.164550
3.2,8.3,3,10:39:24.192124
3.2,8.3,3,10:39:24.220654
3.2,8.3,3,10:39:24.248196
3.1,8.3,3,10:39:24.279657
3.1,8.3,4,10:39:24.309355
2.9,8.5,4,10:39:24.338791
2.9,8.5,4,10:39:24.367236
3.1,8.7,4,10:39:24.395180
3.1,8.7,4,10:39:24.422127
3.1,8.7,4,10:39:24.450010
3.0,8.7,4,10:39:24.481868
3.0,8.7,5,10:39:24.513223
3.1,8.9,5,10:39:24.543782
3.1,8.9,5,10:39:24.573504
3.4,9.1,5,10:39:24.600929
3.4,9.1,5,10:39:24.629567
3.6,9.0,5,10:39:24.657172
3.6,9.0,5,10:39:24.685158
3.6,9.0,5,10:39:24.712231
4.0,8.6,5,10:39:24.740999
4.0,8.6,5,10:39:24.768155
4.8,7.8,5,10:39:24.796402
4.8,7.8,5,10:39:24.824519
5.5,6.8,5,10:39:24.853312
5.5,6.8,5,10:39:24.883308
5.5,6.8,5,10:39:24.914378
6.1,5.9,5,10:39:24.946784
6.1,5.9,5,10:39:24.975606
7.2,5.2,5,10:39:25.003722
7.2,5.2,5,10:39:25.031208
7.9,4.5,5,10:39:25.058247
7.9,4.5,5,10:39:25.086043
7.9,4.5,5,10:39:25.112665
8.6,3.8,5,10:39:25.142477
8.6,3.8,5,10:39:25.170684
9.5,3.3,5,10:39:25.203854
9.5,3.3,5,10:39:25.233855
10.4,2.9,5,10:39:25.263777
10.4,2.9,5,10:39:25.291294
11.2,2.3,5,10:39:25.318284
11.2,2.3,5,10:39:25.346035
11.2,2.3,5,10:39:25.373013
12.0,2.2,5,10:39:25.401996
12.0,2.2,5,10:39:25.429406
12.8,2.2,5,10:39:25.456629
12.8,2.2,5,10:39:25.487171
13.2,2.2,5,10:39:25.519317
13.2,2.2,5,10:39:25.550107
13.5,2.3,5,10:39:25.579845
13.5,2.3,5,10:39:25.607773
13.5,2.3,5,10:39:25.635418
13.2,2.3,5,10:39:25.664027
13.2,2.3,4,10:39:25.691741
12.6,2.3,4,10:39:25.719494
12.6,2.3,4,10:39:25.747321
12.6,2.3,4,10:39:25.774915
11.5,2.2,3,10:39:25.804480
11.5,2.2,3,10:39:25.832881
10.8,2.4,3,10:39:25.862318
10.8,2.4,3,10:39:25.893687
10.0,2.1,3,10:39:25.923857
10.0,2.1,3,10:39:25.955049
10.8,2.1,3,10:39:25.983645
10.8,2.1,3,10:39:26.011050
10.8,2.4,3,10:39:26.039302
11.7,2.4,3,10:39:26.067224
11.7,2.4,3,10:39:26.094974
12.4,2.1,3,10:39:26.122428
12.4,2.1,2,10:39:26.150316
12.9,2.1,2,10:39:26.177781
12.9,2.1,2,10:39:26.204580
12.9,2.1,2,10:39:26.232067
13.8,2.4,2,10:39:26.260440
13.8,2.4,2,10:39:26.290526
14.9,2.2,2,10:39:26.321060
14.9,2.2,2,10:39:26.351936
15.7,2.1,2,10:39:26.381388
15.7,2.1,2,10:39:26.409562
16.8,2.4,2,10:39:26.437526
16.8,2.4,2,10:39:26.464500
16.8,2.4,2,10:39:26.495347
17.4,2.3,2,10:39:26.526703
17.4,2.3,2,10:39:26.557070
17.9,2.3,2,10:39:26.586069
17.9,2.3,2,10:39:26.615300
18.7,2.6,2,10:39:26.642886
18.7,2.6,3,10:39:26.670627
18.8,2.5,3,10:39:26.703452
18.8,2.5,4,10:39:26.735149
18.8,2.5,4,10:39:26.766074
19.0,2.4,4,10:39:26.798609
19.0,2.4,4,10:39:26.830060
19.0,2.5,4,10:39:26.863657
19.0,2.5,4,10:39:26.890836
19.0,2.5,4,10:39:26.918782
19.0,2.5,4,10:39:26.946213
18.6,2.3,4,10:39:26.973568
18.6,2.3,4,10:39:27.001170
18.6,2.3,4,10:39:27.028682
18.5,2.3,4,10:39:27.055600
18.5,2.3,4,10:39:27.083170
18.4,2.4,4,10:39:27.110874
18.4,2.4,4,10:39:27.138974
18.1,2.3,4,10:39:27.166987
18.1,2.3,3,10:39:27.197144
18.1,2.3,3,10:39:27.227089
17.9,2.3,3,10:39:27.258513
17.9,2.3,3,10:39:27.287246
17.9,2.4,3,10:39:27.315211
17.9,2.4,2,10:39:27.342449
17.9,2.4,2,10:39:27.369221
17.9,2.4,2,10:39:27.399407
18.1,2.4,2,10:39:27.430073
18.1,2.4,2,10:39:27.459673
18.1,2.4,2,10:39:27.488372
19.2,2.6,2,10:39:27.517370
19.2,2.6,2,10:39:27.544308
20.3,2.4,2,10:39:27.571667
20.3,2.4,2,10:39:27.599430
21.6,2.4,2,10:39:27.626636
21.6,2.4,2,10:39:27.654118
21.6,2.4,2,10:39:27.681113
23.2,2.6,2,10:39:27.708889
23.2,2.6,2,10:39:27.736091
24.4,2.5,2,10:39:27.764740
24.4,2.5,2,10:39:27.794364
24.9,2.5,2,10:39:27.825398
24.9,2.5,2,10:39:27.855083
24.9,2.5,2,10:39:27.885937
26.1,2.8,2,10:39:27.913685
26.1,2.8,3,10:39:27.940273
26.3,2.8,3,10:39:27.967798
26.3,2.8,3,10:39:27.998675
26.6,2.8,3,10:39:28.028489
26.6,2.8,3,10:39:28.059302
26.9,3.1,3,10:39:28.089368
26.9,3.1,3,10:39:28.117042
26.9,3.1,3,10:39:28.144648
27.0,3.0,3,10:39:28.173257
27.0,3.0,3,10:39:28.200174
26.8,2.9,3,10:39:28.227831
26.8,2.9,3,10:39:28.254605
26.8,3.1,3,10:39:28.282967
26.9,3.1,3,10:39:28.310665
26.9,3.1,3,10:39:28.338624
27.0,3.0,3,10:39:28.367674
27.0,3.0,3,10:39:28.396660
27.0,3.0,3,10:39:28.427542
27.0,3.0,3,10:39:28.459216
27.1,3.1,3,10:39:28.491311
27.1,3.1,3,10:39:28.522922
27.4,3.0,3,10:39:28.556489
27.4,3.0,3,10:39:28.587133
27.1,3.0,3,10:39:28.614455
27.1,3.0,3,10:39:28.642491
27.1,3.0,3,10:39:28.671451
27.0,3.1,3,10:39:28.703620
27.0,3.1,3,10:39:28.733788
27.3,3.1,3,10:39:28.768259
27.3,3.1,3,10:39:28.796089
27.1,3.0,3,10:39:28.823802
27.1,3.0,3,10:39:28.850948
27.3,3.2,3,10:39:28.878568
27.3,3.2,3,10:39:28.905511
27.3,3.2,3,10:39:28.932512
27.6,3.1,3,10:39:28.959852
27.6,3.1,3,10:39:28.987189
27.5,3.1,3,10:39:29.014473
27.5,3.1,3,10:39:29.041403
27.5,3.1,3,10:39:29.067879
27.6,3.2,3,10:39:29.097419
27.6,3.2,3,10:39:29.127196
27.7,3.2,3,10:39:29.156509
27.7,3.2,3,10:39:29.186366
28.0,3.1,3,10:39:29.213767
28.0,3.1,3,10:39:29.240578
28.0,3.1,3,10:39:29.267228
27.9,3.2,3,10:39:29.296754
27.9,3.2,3,10:39:29.326667
28.2,3.2,3,10:39:29.356026
28.2,3.2,3,10:39:29.385892
28.2,3.1,3,10:39:29.412869
28.2,3.1,3,10:39:29.439982
28.2,3.1,3,10:39:29.466668
28.3,3.2,3,10:39:29.496903
28.3,3.2,3,10:39:29.526696
28.6,3.3,3,10:39:29.558450
28.6,3.3,3,10:39:29.587901
28.5,3.2,3,10:39:29.614816
28.5,3.2,3,10:39:29.642184
28.5,3.2,3,10:39:29.669535
28.3,3.2,3,10:39:29.698762
28.3,3.2,3,10:39:29.728671
28.8,3.3,3,10:39:29.760480
28.8,3.3,3,10:39:29.789840
28.8,3.2,3,10:39:29.816986
28.8,3.2,3,10:39:29.844276
28.7,3.3,3,10:39:29.871984
28.7,3.3,3,10:39:29.900547
28.7,3.3,3,10:39:29.930058
29.2,3.3,3,10:39:29.959883
29.2,3.3,3,10:39:29.989016
29.0,3.3,3,10:39:30.015734
29.0,3.3,3,10:39:30.043580
29.0,3.3,3,10:39:30.070522
29.0,3.3,3,10:39:30.098549
29.0,3.3,3,10:39:30.128535
29.3,3.4,3,10:39:30.159825
29.3,3.4,3,10:39:30.189000
29.3,3.3,3,10:39:30.216297
29.3,3.3,3,10:39:30.243323
29.0,3.3,3,10:39:30.270440
29.0,3.3,3,10:39:30.298474
29.5,3.4,3,10:39:30.329717
29.5,3.4,3,10:39:30.359912
29.5,3.4,3,10:39:30.390098
29.6,3.3,3,10:39:30.419152
29.6,3.3,3,10:39:30.446311
29.6,3.3,3,10:39:30.473882
29.6,3.3,3,10:39:30.503905
29.5,3.4,3,10:39:30.536609
29.5,3.4,3,10:39:30.566866
29.9,3.3,3,10:39:30.598089
29.9,3.3,3,10:39:30.625890
29.9,3.3,3,10:39:30.653039
29.8,3.3,3,10:39:30.681244
29.8,3.3,3,10:39:30.711658
30.1,3.5,3,10:39:30.741016
30.1,3.5,3,10:39:30.771187
30.5,3.5,3,10:39:30.800899
30.5,3.5,3,10:39:30.827537
30.5,3.5,3,10:39:30.854581
30.6,3.3,3,10:39:30.882806
30.6,3.3,3,10:39:30.912342
31.0,3.6,3,10:39:30.943155
31.0,3.6,3,10:39:30.973822
31.2,3.5,3,10:39:31.001581
31.2,3.5,3,10:39:31.029059
31.2,3.4,3,10:39:31.055603
31.2,3.4,3,10:39:31.083196
31.2,3.4,3,10:39:31.112737
31.3,3.5,3,10:39:31.143745
31.3,3.5,3,10:39:31.173842
31.8,3.5,3,10:39:31.202266
31.8,3.5,3,10:39:31.229626
32.1,3.4,3,10:39:31.257246
32.1,3.4,3,10:39:31.284164
32.1,3.4,3,10:39:31.311219
31.8,3.5,3,10:39:31.339725
31.8,3.5,3,10:39:31.366742
32.4,3.6,3,10:39:31.394603
32.4,3.6,3,10:39:31.421660
32.4,3.6,3,10:39:31.449413
32.4,3.5,3,10:39:31.476682
32.4,3.5,3,10:39:31.505754
32.4,3.5,3,10:39:31.536044
32.4,3.5,3,10:39:31.566873
33.1,3.5,3,10:39:31.596402
33.1,3.5,3,10:39:31.623659
33.3,3.5,3,10:39:31.650803
33.3,3.5,3,10:39:31.677809
33.3,3.5,3,10:39:31.707995
33.0,3.6,3,10:39:31.739074
33.0,3.6,3,10:39:31.769090
33.8,3.7,3,10:39:31.800739
33.8,3.7,3,10:39:31.828130
34.2,3.6,3,10:39:31.855480
34.2,3.6,3,10:39:31.883054
33.8,3.6,3,10:39:31.914753
33.8,3.6,3,10:39:31.945078
33.8,3.6,3,10:39:31.976566
34.5,3.8,3,10:39:32.005975
34.5,3.8,3,10:39:32.033354
34.5,3.6,3,10:39:32.060609
34.5,3.6,3,10:39:32.087787
33.9,3.6,3,10:39:32.115254
33.9,3.6,3,10:39:32.141878
33.9,3.6,3,10:39:32.169105
34.0,3.8,3,10:39:32.197119
34.0,3.8,3,10:39:32.224971
33.4,3.7,3,10:39:32.252186
33.4,3.7,3,10:39:32.279971
31.6,3.7,3,10:39:32.309972
31.6,3.7,3,10:39:32.339153
31.6,3.7,3,10:39:32.369150
28.9,3.9,3,10:39:32.401172
28.9,3.9,3,10:39:32.428214
25.1,3.8,3,10:39:32.455481
25.1,3.8,3,10:39:32.483207
