ir1,ir2,degree,time
6.1,2.2,2,09:38:37.228555
8.8,2.2,3,09:38:37.255832
8.8,2.3,3,09:38:37.285035
10.6,2.3,3,09:38:37.314041
10.6,2.3,3,09:38:37.342812
10.6,2.3,3,09:38:37.369477
11.2,2.3,3,09:38:37.398633
11.2,2.3,3,09:38:37.426680
11.7,2.3,3,09:38:37.455504
11.7,2.4,3,09:38:37.484491
11.8,2.4,3,09:38:37.512841
11.8,2.3,3,09:38:37.541077
11.8,2.3,3,09:38:37.571043
11.8,2.4,3,09:38:37.598926
11.8,2.4,3,09:38:37.627819
11.9,2.4,3,09:38:37.658651
11.9,2.4,3,09:38:37.689795
12.0,2.4,3,09:38:37.719653
12.0,2.3,3,09:38:37.751153
11.9,2.3,3,09:38:37.780635
11.9,2.4,3,09:38:37.808918
11.9,2.4,3,09:38:37.837004
11.9,2.5,3,09:38:37.864794
11.9,2.5,3,09:38:37.891760
12.2,2.5,3,09:38:37.921571
12.2,2.3,3,09:38:37.949364
12.0,2.3,3,09:38:37.976527
12.0,2.4,3,09:38:38.004772
12.0,2.4,3,09:38:38.032389
12.0,2.5,3,09:38:38.060641
12.0,2.5,3,09:38:38.090483
12.2,2.3,2,09:38:38.122440
12.2,2.3,2,09:38:38.152275
12.0,2.3,2,09:38:38.182246
12.0,2.3,2,09:38:38.209616
12.1,2.3,2,09:38:38.239211
12.1,2.5,2,09:38:38.267483
12.1,2.5,2,09:38:38.298192
12.6,2.4,2,09:38:38.330197
12.6,2.4,2,09:38:38.360449
12.8,2.4,2,09:38:38.387695
12.8,2.4,2,09:38:38.415630
13.0,2.7,2,09:38:38.443752
13.0,2.7,2,09:38:38.472194
13.0,2.7,2,09:38:38.499672
13.3,2.6,3,09:38:38.528523
13.3,2.6,3,09:38:38.556984
13.4,2.6,3,09:38:38.586892
13.4,2.6,3,09:38:38.617199
13.4,2.8,3,09:38:38.649557
13.4,2.8,3,09:38:38.679469
13.6,2.8,3,09:38:38.706545
13.6,2.8,3,09:38:38.733897
13.6,2.8,3,09:38:38.762849
13.6,2.7,3,09:38:38.792734
13.6,2.7,3,09:38:38.823875
13.5,2.7,3,09:38:38.854765
13.5,2.7,3,09:38:38.884552
13.6,2.8,3,09:38:38.913539
13.6,2.8,3,09:38:38.940160
13.5,2.8,3,09:38:38.967504
13.5,2.7,3,09:38:38.997912
13.5,2.7,3,09:38:39.028560
13.5,2.7,3,09:38:39.058661
13.5,2.7,3,09:38:39.087338
13.7,2.8,3,09:38:39.115644
13.7,2.8,3,09:38:39.142954
13.6,2.8,3,09:38:39.170217
13.6,2.7,3,09:38:39.197945
13.6,2.7,3,09:38:39.227106
13.5,2.7,3,09:38:39.254545
13.5,2.7,3,09:38:39.281582
13.6,2.8,3,09:38:39.310449
13.6,2.8,3,09:38:39.337918
13.5,2.7,3,09:38:39.365610
13.5,2.7,3,09:38:39.392816
13.5,2.7,3,09:38:39.419827
13.4,2.8,3,09:38:39.447456
13.4,2.8,3,09:38:39.474623
13.4,2.9,3,09:38:39.501933
13.4,2.9,3,09:38:39.529157
13.4,2.9,3,09:38:39.559786
13.5,2.7,3,09:38:39.588587
13.5,2.7,3,09:38:39.617277
13.3,2.7,3,09:38:39.644749
13.3,2.7,3,09:38:39.672157
13.3,2.9,3,09:38:39.702068
13.3,2.9,3,09:38:39.729253
13.3,2.9,3,09:38:39.756749
13.4,2.7,3,09:38:39.786086
13.4,2.7,3,09:38:39.815192
13.3,2.7,3,09:38:39.846894
13.3,2.7,3,09:38:39.876436
13.3,2.9,3,09:38:39.904422
13.3,2.9,3,09:38:39.931503
13.4,2.7,3,09:38:39.959718
13.4,2.7,2,09:38:39.986905
13.4,2.7,2,09:38:40.013849
13.3,2.7,2,09:38:40.042465
13.3,2.7,2,09:38:40.069919
13.3,2.9,2,09:38:40.099998
13.3,2.9,2,09:38:40.130260
13.7,2.9,2,09:38:40.160201
13.7,2.9,2,09:38:40.189757
13.9,2.9,2,09:38:40.217892
13.9,2.8,2,09:38:40.245925
13.9,2.8,2,09:38:40.273655
14.0,3.1,2,09:38:40.305018
14.0,3.1,2,09:38:40.335317
14.3,3.1,3,09:38:40.368455
14.3,3.1,3,09:38:40.396881
14.1,3.0,3,09:38:40.425423
14.1,3.0,3,09:38:40.452978
14.1,3.0,3,09:38:40.480237
14.2,3.1,3,09:38:40.509515
14.2,3.1,3,09:38:40.537284
14.3,3.2,3,09:38:40.566180
14.3,3.2,3,09:38:40.594198
14.2,3.2,3,09:38:40.621205
14.2,3.0,3,09:38:40.649188
14.1,3.0,3,09:38:40.676785
14.1,3.1,3,09:38:40.704872
14.1,3.1,3,09:38:40.732072
14.2,3.2,3,09:38:40.760927
14.2,3.2,3,09:38:40.788335
14.1,3.2,3,09:38:40.815279
14.1,3.1,3,09:38:40.843253
14.1,3.1,3,09:38:40.871624
14.0,3.2,3,09:38:40.902837
14.0,3.2,3,09:38:40.934039
14.3,3.2,3,09:38:40.965577
14.3,3.2,3,09:38:40.994731
14.2,3.1,3,09:38:41.024373
14.2,3.1,3,09:38:41.051648
14.0,3.1,3,09:38:41.079140
14.0,3.2,3,09:38:41.109030
14.1,3.2,3,09:38:41.140032
14.1,3.3,3,09:38:41.170478
14.1,3.3,3,09:38:41.199016
14.2,3.1,3,09:38:41.227628
14.2,3.1,3,09:38:41.255402
14.1,3.2,3,09:38:41.282860
14.1,3.2,3,09:38:41.309711
14.1,3.2,3,09:38:41.337026
14.1,3.4,3,09:38:41.365847
14.1,3.4,3,09:38:41.392796
14.2,3.2,3,09:38:41.421596
14.2,3.2,3,09:38:41.448629
14.1,3.2,3,09:38:41.475807
14.1,3.2,3,09:38:41.505796
14.1,3.2,3,09:38:41.538044
14.2,3.4,3,09:38:41.572009
14.2,3.4,3,09:38:41.600351
14.2,3.2,3,09:38:41.628055
14.2,3.2,3,09:38:41.654840
14.0,3.2,3,09:38:41.684417
14.0,3.2,3,09:38:41.714259
14.1,3.2,3,09:38:41.741019
14.1,3.4,3,09:38:41.769850
14.4,3.4,3,09:38:41.799514
14.4,3.3,3,09:38:41.829137
14.4,3.3,3,09:38:41.859826
14.1,3.2,3,09:38:41.893245
14.1,3.2,3,09:38:41.920875
14.2,3.5,3,09:38:41.951698
14.2,3.5,3,09:38:41.979110
14.2,3.3,3,09:38:42.009542
14.2,3.3,3,09:38:42.040065
14.1,3.3,3,09:38:42.070534
14.1,3.2,3,09:38:42.099504
14.1,3.2,3,09:38:42.127501
14.1,3.3,3,09:38:42.155246
14.1,3.3,3,09:38:42.182212
14.2,3.3,3,09:38:42.213452
14.2,3.3,3,09:38:42.243752
14.0,3.2,3,09:38:42.274756
14.0,3.2,3,09:38:42.302999
14.0,3.2,3,09:38:42.330607
14.1,3.3,3,09:38:42.358233
14.1,3.3,3,09:38:42.385491
14.3,3.3,3,09:38:42.411707
14.3,3.3,3,09:38:42.439586
14.2,3.2,3,09:38:42.467726
14.2,3.2,3,09:38:42.495499
14.1,3.2,3,09:38:42.528263
14.1,3.2,3,09:38:42.557957
14.3,3.2,3,09:38:42.591468
14.3,3.3,3,09:38:42.621288
14.3,3.3,3,09:38:42.651089
14.3,3.2,3,09:38:42.680805
14.3,3.2,3,09:38:42.707590
14.1,3.2,3,09:38:42.735104
14.1,3.2,3,09:38:42.762342
14.4,3.2,3,09:38:42.789951
14.4,3.4,3,09:38:42.817629
14.4,3.4,3,09:38:42.844772
14.3,3.2,3,09:38:42.874471
14.3,3.2,3,09:38:42.901153
14.2,3.2,3,09:38:42.928537
14.2,3.2,3,09:38:42.955687
14.3,3.2,3,09:38:42.985430
14.3,3.4,3,09:38:43.016923
14.3,3.4,3,09:38:43.047772
14.3,3.2,3,09:38:43.076712
14.3,3.2,3,09:38:43.104997
14.3,3.2,3,09:38:43.132741
14.3,3.2,3,09:38:43.159876
14.5,3.2,2,09:38:43.187544
14.5,3.4,2,09:38:43.215257
14.5,3.4,2,09:38:43.242590
14.4,3.2,2,09:38:43.269637
14.4,3.2,2,09:38:43.296784
14.5,3.2,2,09:38:43.324942
14.5,3.2,2,09:38:43.352252
14.5,3.2,2,09:38:43.379394
15.0,3.7,2,09:38:43.410655
15.0,3.7,2,09:38:43.441881
15.4,3.7,2,09:38:43.473368
15.4,3.7,2,09:38:43.502810
15.5,3.8,2,09:38:43.532988
15.5,3.8,2,09:38:43.560326
15.8,3.8,2,09:38:43.587952
15.8,4.2,2,09:38:43.616591
16.2,4.2,2,09:38:43.648946
16.2,4.2,2,09:38:43.680799
16.2,4.2,2,09:38:43.708206
16.1,4.2,2,09:38:43.733717
16.1,4.2,2,09:38:43.758379
16.1,4.2,2,09:38:43.783194
16.1,4.3,2,09:38:43.808291
16.1,4.3,2,09:38:43.833300
16.2,4.6,3,09:38:43.857740
16.2,4.6,3,09:38:43.882890
16.2,4.6,3,09:38:43.907950
15.8,4.6,3,09:38:43.933997
15.8,4.6,3,09:38:43.958615
14.7,4.6,3,09:38:43.983256
14.7,4.6,3,09:38:44.007725
14.7,4.6,3,09:38:44.032614
14.1,4.6,3,09:38:44.059056
14.1,4.8,3,09:38:44.084304
13.3,4.8,3,09:38:44.109225
13.3,4.8,3,09:38:44.133725
13.3,4.8,3,09:38:44.158508
12.4,4.8,3,09:38:44.183414
12.4,4.8,3,09:38:44.207860
12.4,4.8,3,09:38:44.232728
11.8,5.0,3,09:38:44.258538
11.8,5.0,3,09:38:44.283329
11.1,5.0,3,09:38:44.310218
11.1,4.9,3,09:38:44.335656
11.1,4.9,3,09:38:44.360405
10.2,5.0,3,09:38:44.385901
10.2,5.0,3,09:38:44.415082
9.7,5.0,3,09:38:44.446097
9.7,5.3,3,09:38:44.476541
9.0,5.3,3,09:38:44.507745
9.0,5.1,3,09:38:44.535183
9.0,5.1,3,09:38:44.563383
8.1,5.2,3,09:38:44.592338
8.1,5.2,3,09:38:44.619485
7.7,5.2,3,09:38:44.646349
7.7,5.4,3,09:38:44.673994
7.1,5.4,3,09:38:44.701625
7.1,5.3,3,09:38:44.730387
7.1,5.3,3,09:38:44.757603
6.6,5.3,3,09:38:44.786557
6.6,5.3,3,09:38:44.815800
6.0,5.3,3,09:38:44.845799
6.0,5.5,3,09:38:44.876480
5.6,5.5,3,09:38:44.907158
5.6,5.4,3,09:38:44.934998
5.0,5.4,3,09:38:44.965423
5.0,5.4,3,09:38:44.992166
5.0,5.4,3,09:38:45.023166
4.6,5.8,3,09:38:45.057184
4.6,5.8,3,09:38:45.087657
4.6,5.7,3,09:38:45.117274
4.6,5.7,3,09:38:45.144290
4.1,5.7,3,09:38:45.171718
4.1,5.6,3,09:38:45.198529
4.1,5.6,3,09:38:45.227598
3.8,6.0,3,09:38:45.255783
3.8,6.0,3,09:38:45.283950
3.9,5.9,3,09:38:45.313041
3.9,5.9,3,09:38:45.340057
3.5,5.9,3,09:38:45.368950
3.5,5.9,3,09:38:45.396973
3.5,5.9,3,09:38:45.427115
3.3,6.0,3,09:38:45.460098
3.3,6.0,3,09:38:45.490082
3.4,6.1,3,09:38:45.521739
3.4,6.1,3,09:38:45.551075
3.2,6.1,3,09:38:45.580601
3.2,6.1,3,09:38:45.607801
3.0,6.1,3,09:38:45.635294
3.0,6.2,3,09:38:45.662067
3.2,6.2,3,09:38:45.689823
3.2,6.4,3,09:38:45.717594
3.2,6.4,3,09:38:45.745365
3.0,6.4,3,09:38:45.774642
3.0,6.4,3,09:38:45.802015
2.8,6.4,3,09:38:45.832095
2.8,6.5,3,09:38:45.862535
3.1,6.5,3,09:38:45.893705
3.1,6.6,3,09:38:45.921378
3.1,6.6,3,09:38:45.948330
2.9,6.6,3,09:38:45.976976
2.9,6.6,3,09:38:46.004162
2.7,6.6,3,09:38:46.030702
2.7,6.7,3,09:38:46.057760
2.8,6.7,3,09:38:46.085992
2.8,7.0,3,09:38:46.113669
2.8,7.0,3,09:38:46.140425
2.9,7.0,3,09:38:46.168701
2.9,6.8,3,09:38:46.196258
2.7,6.8,3,09:38:46.227270
2.7,6.9,3,09:38:46.256862
2.7,6.9,3,09:38:46.286352
2.7,7.2,3,09:38:46.316754
2.7,7.2,3,09:38:46.344018
2.8,7.1,3,09:38:46.370872
2.8,7.1,3,09:38:46.398222
2.7,7.1,3,09:38:46.427772
2.7,7.1,3,09:38:46.457365
2.7,7.1,3,09:38:46.488534
2.7,7.4,3,09:38:46.518972
2.7,7.4,3,09:38:46.547752
2.8,7.3,3,09:38:46.575836
2.8,7.3,3,09:38:46.604454
2.7,7.4,3,09:38:46.633210
2.7,7.4,3,09:38:46.661066
2.6,7.4,3,09:38:46.689456
2.6,7.8,3,09:38:46.717375
2.9,7.8,3,09:38:46.747082
2.9,7.7,3,09:38:46.774304
2.9,7.7,3,09:38:46.802717
2.6,7.7,3,09:38:46.834393
2.6,7.7,3,09:38:46.864284
2.6,8.0,3,09:38:46.895667
2.6,8.0,3,09:38:46.923547
2.8,8.0,3,09:38:46.951939
2.8,8.0,3,09:38:46.979173
2.8,8.0,3,09:38:47.007917
2.6,8.0,4,09:38:47.038429
2.6,8.0,4,09:38:47.069186
2.5,8.2,4,09:38:47.101276
2.5,8.2,4,09:38:47.130631
2.8,8.2,4,09:38:47.158467
2.8,8.2,4,09:38:47.185323
2.7,8.2,4,09:38:47.213382
2.7,8.1,4,09:38:47.240634
2.7,8.1,4,09:38:47.267975
2.8,8.1,4,09:38:47.295923
2.8,8.1,4,09:38:47.325339
3.4,7.7,4,09:38:47.356034
3.4,7.7,4,09:38:47.386209
3.5,7.2,4,09:38:47.417626
3.5,7.2,4,09:38:47.444986
3.5,7.2,4,09:38:47.473009
3.6,6.7,4,09:38:47.502416
3.6,6.7,4,09:38:47.534751
4.2,5.9,4,09:38:47.565999
4.2,5.9,4,09:38:47.596400
4.4,5.5,4,09:38:47.625748
4.4,5.5,4,09:38:47.652836
4.6,5.3,4,09:38:47.681414
4.6,5.3,4,09:38:47.709078
4.6,5.3,4,09:38:47.736919
5.0,5.2,4,09:38:47.766662
5.0,5.2,4,09:38:47.793164
5.3,4.8,4,09:38:47.822186
5.3,4.8,4,09:38:47.848998
5.5,4.8,4,09:38:47.877254
5.5,4.4,4,09:38:47.904255
5.5,4.4,4,09:38:47.935190
5.9,4.4,4,09:38:47.967275
5.9,4.4,4,09:38:47.996943
6.3,4.5,4,09:38:48.027814
6.3,4.5,4,09:38:48.057439
6.4,4.5,4,09:38:48.087037
6.4,4.5,4,09:38:48.116743
6.7,4.6,4,09:38:48.144928
6.7,4.6,4,09:38:48.172142
7.0,4.6,4,09:38:48.199672
7.0,4.2,4,09:38:48.226737
7.0,4.2,4,09:38:48.253796
7.1,3.9,4,09:38:48.283611
7.1,3.9,4,09:38:48.312919
7.2,3.5,5,09:38:48.345465
7.2,3.5,5,09:38:48.376069
7.4,3.5,5,09:38:48.407111
7.4,2.9,5,09:38:48.435074
7.3,2.9,5,09:38:48.462719
7.3,2.4,5,09:38:48.491066
7.3,2.4,5,09:38:48.518704
7.2,2.5,5,09:38:48.548423
7.2,2.5,5,09:38:48.576242
7.1,2.5,5,09:38:48.602566
7.1,2.6,5,09:38:48.632561
6.1,2.6,4,09:38:48.664376
6.1,2.7,4,09:38:48.694413
6.1,2.7,4,09:38:48.723730
5.1,3.0,4,09:38:48.751781
5.1,3.0,4,09:38:48.779198
4.5,3.0,4,09:38:48.807457
4.5,3.0,4,09:38:48.837236
3.7,3.0,3,09:38:48.867811
3.7,2.9,3,09:38:48.899536
3.7,2.9,3,09:38:48.930860
3.3,3.0,3,09:38:48.958528
3.3,3.0,3,09:38:48.985570
3.5,3.0,3,09:38:49.012537
3.5,3.0,3,09:38:49.042186
3.5,2.9,3,09:38:49.071807
3.5,2.9,3,09:38:49.101811
3.5,2.9,3,09:38:49.130270
3.5,3.0,3,09:38:49.157679
3.5,3.0,3,09:38:49.184894
4.1,3.0,3,09:38:49.211639
4.1,3.0,3,09:38:49.238839
4.1,2.9,3,09:38:49.266056
4.1,2.9,3,09:38:49.293893
4.3,2.9,3,09:38:49.322743
4.3,3.0,3,09:38:49.352752
4.3,3.0,3,09:38:49.384788
4.8,3.1,3,09:38:49.415164
4.8,3.1,3,09:38:49.444443
5.0,2.9,2,09:38:49.476408
5.0,2.9,2,09:38:49.505739
5.2,3.0,2,09:38:49.534222
5.2,3.0,2,09:38:49.561054
5.2,3.0,2,09:38:49.588837
6.2,3.1,2,09:38:49.616447
6.2,3.1,2,09:38:49.643424
8.2,3.0,2,09:38:49.670347
8.2,3.0,2,09:38:49.697239
9.7,3.0,2,09:38:49.724457
9.7,3.1,2,09:38:49.752437
9.7,3.1,2,09:38:49.781854
10.9,3.4,3,09:38:49.808899
10.9,3.4,3,09:38:49.840574
12.7,3.3,3,09:38:49.872677
12.7,3.3,3,09:38:49.904044
13.6,3.4,3,09:38:49.934163
13.6,3.4,3,09:38:49.964093
13.9,3.6,3,09:38:49.996001
13.9,3.6,3,09:38:50.025764
14.2,3.6,3,09:38:50.054048
14.2,3.5,3,09:38:50.081595
14.2,3.5,3,09:38:50.108965
14.4,3.5,3,09:38:50.141920
14.4,3.5,3,09:38:50.172061
14.3,3.6,3,09:38:50.203334
14.3,3.6,3,09:38:50.232141
14.1,3.6,3,09:38:50.260634
14.1,3.5,3,09:38:50.287853
13.7,3.5,3,09:38:50.315206
13.7,3.6,3,09:38:50.342789
13.7,3.6,3,09:38:50.370037
13.4,3.7,3,09:38:50.397423
13.4,3.7,3,09:38:50.425348
13.2,3.6,3,09:38:50.456710
13.2,3.6,3,09:38:50.489585
12.5,3.6,3,09:38:50.521192
12.5,3.6,3,09:38:50.548600
12.4,3.6,3,09:38:50.576679
12.4,3.7,3,09:38:50.605456
12.4,3.7,3,09:38:50.634301
12.2,3.6,3,09:38:50.663829
12.2,3.6,3,09:38:50.691379
11.9,3.6,3,09:38:50.718632
11.9,3.6,3,09:38:50.746425
11.8,3.6,3,09:38:50.774624
11.8,3.8,3,09:38:50.802455
11.8,3.8,3,09:38:50.829658
11.7,3.7,3,09:38:50.858768
11.7,3.7,3,09:38:50.886665
11.5,3.7,3,09:38:50.913485
11.5,3.6,3,09:38:50.941013
11.3,3.6,3,09:38:50.969541
11.3,3.8,3,09:38:50.996453
11.3,3.8,3,09:38:51.024023
11.4,3.8,3,09:38:51.052385
11.4,3.8,3,09:38:51.080270
11.2,3.8,3,09:38:51.108427
11.2,3.7,3,09:38:51.136114
11.2,3.7,3,09:38:51.163841
10.9,3.9,3,09:38:51.192234
10.9,3.9,3,09:38:51.220242
11.1,3.9,3,09:38:51.249783
11.1,3.9,3,09:38:51.277058
10.7,3.9,3,09:38:51.305049
10.7,3.7,3,09:38:51.332147
10.7,3.7,3,09:38:51.360149
10.6,3.8,3,09:38:51.389114
10.6,3.8,3,09:38:51.416495
10.6,3.9,3,09:38:51.448052
10.6,3.9,3,09:38:51.478982
10.5,3.9,3,09:38:51.509566
10.5,3.8,3,09:38:51.539429
10.3,3.8,3,09:38:51.568563
10.3,3.9,3,09:38:51.596597
10.3,3.9,3,09:38:51.624697
10.3,3.9,3,09:38:51.653329
10.3,3.9,3,09:38:51.681576
10.2,3.9,3,09:38:51.710294
10.2,3.9,3,09:38:51.740351
10.0,3.9,3,09:38:51.771731
10.0,4.0,3,09:38:51.803617
10.2,4.0,3,09:38:51.833787
10.2,4.0,3,09:38:51.861073
10.2,4.0,3,09:38:51.888446
10.2,3.9,2,09:38:51.915940
10.2,3.9,2,09:38:51.947560
10.0,3.9,2,09:38:51.988784
10.0,3.9,2,09:38:52.022204
10.1,4.1,2,09:38:52.052890
10.1,4.1,2,09:38:52.080876
11.0,4.2,2,09:38:52.113076
11.0,4.2,2,09:38:52.143201
11.8,4.2,2,09:38:52.174801
11.8,4.4,2,09:38:52.207149
12.3,4.4,3,09:38:52.236335
12.3,4.7,3,09:38:52.261562
12.3,4.7,3,09:38:52.287158
12.6,4.8,3,09:38:52.312502
12.6,4.8,3,09:38:52.336787
12.6,4.8,3,09:38:52.361499
12.6,4.8,3,09:38:52.385714
12.6,4.8,3,09:38:52.409910
12.7,4.8,3,09:38:52.435766
12.7,5.1,3,09:38:52.460798
12.7,5.1,3,09:38:52.485101
13.0,5.0,3,09:38:52.511645
13.0,5.0,3,09:38:52.535980
13.1,5.0,3,09:38:52.560826
13.1,4.9,3,09:38:52.587529
13.1,4.9,3,09:38:52.611402
12.9,5.2,3,09:38:52.637083
12.9,5.2,3,09:38:52.662103
12.9,5.2,3,09:38:52.686373
12.6,5.2,3,09:38:52.713104
12.6,5.2,3,09:38:52.737567
11.9,5.1,3,09:38:52.763285
11.9,5.1,3,09:38:52.787965
11.9,5.1,3,09:38:52.812513
11.7,5.4,3,09:38:52.838176
11.7,5.4,3,09:38:52.863021
11.7,5.4,3,09:38:52.887412
11.6,5.3,3,09:38:52.913196
11.6,5.3,3,09:38:52.939801
11.3,5.2,3,09:38:52.970371
11.3,5.2,3,09:38:52.999642
11.1,5.2,3,09:38:53.031016
11.1,5.3,3,09:38:53.059380
11.2,5.3,3,09:38:53.086720
11.2,5.4,3,09:38:53.115186
11.2,5.4,3,09:38:53.143487
11.0,5.3,3,09:38:53.172088
11.0,5.3,3,09:38:53.200092
10.9,5.3,3,09:38:53.228342
10.9,5.4,3,09:38:53.256811
10.9,5.4,3,09:38:53.285156
10.9,5.6,3,09:38:53.313420
10.9,5.6,3,09:38:53.342090
10.8,5.5,3,09:38:53.370447
10.8,5.5,3,09:38:53.398105
10.5,5.6,3,09:38:53.427090
10.5,5.6,3,09:38:53.454838
10.6,5.6,3,09:38:53.482431
10.6,5.7,3,09:38:53.509532
10.6,5.7,3,09:38:53.536985
10.3,5.7,3,09:38:53.565767
10.3,5.7,3,09:38:53.592658
10.0,5.7,3,09:38:53.619600
10.0,5.7,3,09:38:53.649073
9.9,5.7,3,09:38:53.679893
9.9,5.9,3,09:38:53.712174
9.7,5.9,3,09:38:53.743134
9.7,5.8,3,09:38:53.774000
9.7,5.8,3,09:38:53.804009
9.2,5.8,3,09:38:53.835416
9.2,5.8,3,09:38:53.863449
9.1,6.1,3,09:38:53.893203
9.1,6.1,3,09:38:53.921156
8.6,6.1,3,09:38:53.949664
8.6,6.0,3,09:38:53.977646
8.2,6.0,3,09:38:54.005939
8.2,6.0,3,09:38:54.034480
8.2,6.0,3,09:38:54.062883
7.8,6.3,3,09:38:54.091825
7.8,6.3,3,09:38:54.119317
7.3,6.3,3,09:38:54.147542
7.3,6.2,3,09:38:54.175134
7.0,6.2,3,09:38:54.203303
7.0,6.2,3,09:38:54.230973
7.0,6.2,3,09:38:54.257568
6.5,6.2,3,09:38:54.285047
6.5,6.5,3,09:38:54.312137
6.3,6.5,3,09:38:54.341379
6.3,6.4,3,09:38:54.368845
6.3,6.4,3,09:38:54.396711
5.7,6.4,3,09:38:54.424386
5.7,6.4,3,09:38:54.453746
5.4,6.4,3,09:38:54.484335
5.4,6.7,3,09:38:54.514832
5.1,6.7,3,09:38:54.544144
5.1,6.6,3,09:38:54.570826
5.1,6.6,3,09:38:54.598493
4.8,6.6,3,09:38:54.625636
4.8,6.6,3,09:38:54.654331
4.5,6.7,3,09:38:54.686021
4.5,6.7,3,09:38:54.715654
4.5,6.7,3,09:38:54.745495
4.5,6.9,3,09:38:54.772795
4.2,6.9,3,09:38:54.800172
4.2,6.8,3,09:38:54.827602
4.2,6.8,3,09:38:54.857205
3.9,7.0,3,09:38:54.888191
3.9,7.0,3,09:38:54.918136
4.1,7.1,3,09:38:54.947362
4.1,7.1,3,09:38:54.974264
3.8,7.1,3,09:38:55.001876
3.8,7.2,3,09:38:55.029192
3.8,7.2,3,09:38:55.058771
3.6,7.3,3,09:38:55.088971
3.6,7.3,3,09:38:55.118311
3.8,7.4,3,09:38:55.147343
3.8,7.4,3,09:38:55.174171
3.6,7.4,3,09:38:55.202489
3.6,7.4,3,09:38:55.229501
3.6,7.4,3,09:38:55.256735
3.4,7.5,3,09:38:55.285048
3.4,7.5,3,09:38:55.312266
3.4,7.5,4,09:38:55.339374
3.4,7.7,4,09:38:55.368351
3.4,7.7,4,09:38:55.397705
3.4,7.6,4,09:38:55.425316
3.4,7.6,4,09:38:55.454056
3.4,7.7,4,09:38:55.480906
3.4,7.7,4,09:38:55.508320
3.7,7.7,4,09:38:55.535526
3.7,7.7,4,09:38:55.565991
4.0,7.7,4,09:38:55.597010
4.0,7.3,4,09:38:55.626755
4.2,7.3,4,09:38:55.656110
4.2,7.0,4,09:38:55.683198
4.2,7.0,4,09:38:55.710866
4.5,7.0,4,09:38:55.738975
4.5,6.6,4,09:38:55.768991
4.9,6.6,4,09:38:55.798964
4.9,5.9,4,09:38:55.829837
5.2,5.9,4,09:38:55.858634
5.2,5.2,4,09:38:55.886314
5.2,5.2,4,09:38:55.915537
5.5,4.8,4,09:38:55.943736
5.5,4.8,4,09:38:55.971156
5.9,4.8,4,09:38:55.998371
5.9,4.3,4,09:38:56.026197
6.1,4.3,4,09:38:56.053647
6.1,3.9,4,09:38:56.081213
6.1,3.9,4,09:38:56.108685
6.4,3.9,4,09:38:56.137108
6.4,3.9,4,09:38:56.167666
6.8,3.9,4,09:38:56.198368
6.8,3.5,4,09:38:56.229617
6.9,3.5,5,09:38:56.258840
6.9,3.2,5,09:38:56.286607
6.9,3.2,5,09:38:56.313664
7.0,3.4,5,09:38:56.342127
7.0,3.4,5,09:38:56.373473
7.6,3.3,5,09:38:56.404101
7.6,3.3,5,09:38:56.433888
7.3,3.3,5,09:38:56.463213
7.3,2.8,5,09:38:56.490778
6.9,2.8,5,09:38:56.517900
6.9,2.7,5,09:38:56.545061
6.9,2.7,5,09:38:56.572520
6.5,2.3,4,09:38:56.600571
6.5,2.3,4,09:38:56.627834
5.5,2.1,4,09:38:56.655920
5.5,2.1,4,09:38:56.683737
5.5,2.1,4,09:38:56.713600
4.5,2.2,4,09:38:56.743734
4.5,2.2,4,09:38:56.770090
4.5,2.2,3,09:38:56.798604
4.5,2.2,3,09:38:56.825874
4.1,2.2,3,09:38:56.853989
4.1,2.3,3,09:38:56.880096
3.7,2.3,3,09:38:56.909764
3.7,2.5,3,09:38:56.936796
3.7,2.5,3,09:38:56.968054
4.2,2.5,3,09:38:57.000874
4.2,2.5,3,09:38:57.031514
4.4,2.3,3,09:38:57.065567
4.4,2.3,3,09:38:57.095853
4.5,2.5,3,09:38:57.126967
4.5,2.5,3,09:38:57.156455
5.3,2.5,3,09:38:57.183816
5.3,2.5,3,09:38:57.211066
5.8,2.5,3,09:38:57.239003
5.8,2.3,3,09:38:57.268698
5.8,2.3,3,09:38:57.297397
6.1,2.3,3,09:38:57.329739
6.1,2.3,3,09:38:57.359726
6.9,2.5,3,09:38:57.387400
6.9,2.5,3,09:38:57.415920
7.5,2.5,3,09:38:57.445684
7.5,2.4,3,09:38:57.476087
7.5,2.4,3,09:38:57.505669
8.0,2.4,3,09:38:57.537671
8.0,2.4,3,09:38:57.566598
8.9,2.6,3,09:38:57.594953
8.9,2.6,3,09:38:57.622350
9.5,2.4,3,09:38:57.650399
9.5,2.4,3,09:38:57.677030
9.5,2.4,3,09:38:57.704206
9.9,2.4,3,09:38:57.732186
9.9,2.4,3,09:38:57.759519
10.7,2.6,3,09:38:57.787240
10.7,2.6,3,09:38:57.815266
11.2,2.5,3,09:38:57.843983
11.2,2.5,3,09:38:57.870572
11.2,2.5,3,09:38:57.898269
11.4,2.5,3,09:38:57.925397
11.4,2.5,3,09:38:57.953259
11.7,2.7,3,09:38:57.985878
11.7,2.7,3,09:38:58.015537
12.4,2.7,3,09:38:58.046527
12.4,2.5,3,09:38:58.077495
12.5,2.5,3,09:38:58.107625
12.5,2.5,3,09:38:58.137535
12.6,2.5,3,09:38:58.167648
12.6,2.7,3,09:38:58.194985
12.6,2.7,3,09:38:58.222223
